# soak_growth seconds=240 sample_ms=1000 concurrency=16 cycle_ms=20
# replay_capacity=2097152 leak_bytes=0 mallinfo2=1
t_ms,cycles,fails,rss_kb,rss_anon_kb,rss_file_kb,rss_anon_huge_kb,fds,timers,sessions,proxy_sessions,proxy_streams,uordblks,hblkhd,arena,up_accepts,up_closes,up_short
95020,3794,0,21820,16012,5808,0,76,33,16,16,16,13427584,84115456,13574144,3794,3778,0
96007,3833,0,21960,16152,5808,0,76,33,16,16,16,13427584,84115456,13574144,3833,3817,0
97006,3873,0,22104,16296,5808,0,76,33,16,16,16,13427584,84115456,13574144,3873,3857,0
98013,3913,0,22236,16428,5808,0,76,33,16,16,16,13427584,84115456,13574144,3913,3897,0
99017,3954,0,22376,16568,5808,0,76,33,16,16,16,13427584,84115456,13574144,3954,3938,0
100001,3993,0,22504,16696,5808,0,76,33,16,16,16,13427584,84115456,13574144,3993,3977,0
101020,4034,0,22624,16816,5808,0,76,33,16,16,16,13427584,84115456,13574144,4034,4018,0
102024,4074,0,22768,16960,5808,0,76,33,16,16,16,13427584,84115456,13574144,4074,4058,0
103006,4113,0,22900,17092,5808,0,76,33,16,16,16,13427584,84115456,13574144,4113,4097,0
104006,4153,0,23036,17228,5808,0,76,33,16,16,16,13427584,84115456,13574144,4153,4137,0
105019,4193,0,23176,17368,5808,0,76,33,16,16,16,13427584,84115456,13574144,4193,4177,0
106000,4232,0,23312,17504,5808,0,76,33,16,16,16,13427584,84115456,13574144,4232,4216,0
107014,4273,0,23452,17644,5808,0,76,33,16,16,16,13427584,84115456,13574144,4273,4257,0
108013,4313,0,23580,17772,5808,0,76,33,16,16,16,13427584,84115456,13574144,4313,4297,0
109015,4352,0,23700,17892,5808,0,76,33,16,16,16,13427584,84115456,13574144,4352,4336,0
110004,4390,0,23840,18032,5808,0,76,33,16,16,16,13427584,84115456,13574144,4390,4374,0
111005,4430,0,23968,18160,5808,0,76,33,16,16,16,13427584,84115456,13574144,4430,4414,0
112010,4470,0,24108,18300,5808,0,76,33,16,16,16,13427584,84115456,13574144,4470,4454,0
113017,4511,0,24260,18452,5808,0,76,33,16,16,16,13427584,84115456,13574144,4511,4495,0
114006,4552,0,24380,18572,5808,0,76,33,16,16,16,13427584,84115456,13574144,4552,4536,0
115020,4593,0,24496,18688,5808,0,76,33,16,16,16,13427584,84115456,13574144,4593,4577,0
116014,4634,0,24616,18808,5808,0,76,33,16,16,16,13427584,84115456,13574144,4634,4618,0
117005,4674,0,24744,18936,5808,0,76,33,16,16,16,13427584,84115456,13574144,4674,4658,0
118009,4714,0,24860,19052,5808,0,76,33,16,16,16,13427584,84115456,13574144,4714,4698,0
